"org","year","survey","bush","state","edu","age","female","black","weight"
"cbsnyt",1,"9152",0,48,3,2,1,0,546
"cbsnyt",1,"9152",0,21,4,3,0,0,664
"cbsnyt",1,"9152",0,8,3,4,1,0,762
"cbsnyt",1,"9152",1,43,3,2,0,0,667
"cbsnyt",1,"9152",1,25,3,2,1,0,300
"cbsnyt",1,"9152",NA,10,2,4,1,0,749
"cbsnyt",1,"9152",0,10,3,3,0,0,477
"cbsnyt",1,"9152",0,36,2,3,1,0,997
"cbsnyt",1,"9152",0,47,2,4,1,0,749
"cbsnyt",1,"9152",0,1,4,2,1,0,700
"cbsnyt",1,"9152",NA,11,4,4,1,0,466
"cbsnyt",1,"9152",1,32,3,2,0,0,910
"cbsnyt",1,"9152",0,11,2,2,1,1,899
"cbsnyt",1,"9152",1,5,3,1,1,0,367
"cbsnyt",1,"9152",0,5,1,3,1,0,1027
"cbsnyt",1,"9152",0,48,3,2,0,0,606
"cbsnyt",1,"9152",1,6,2,4,1,0,680
"cbsnyt",1,"9152",0,5,3,1,0,0,1224
"cbsnyt",1,"9152",1,10,2,4,0,0,1663
"cbsnyt",1,"9152",1,22,1,4,0,0,974
"cbsnyt",1,"9152",1,25,3,1,1,0,808
"cbsnyt",1,"9152",1,10,2,3,1,0,565
"cbsnyt",1,"9152",1,20,4,1,1,0,706
"cbsnyt",1,"9152",0,10,3,3,1,0,286
"cbsnyt",1,"9152",0,31,3,2,0,0,781
"cbsnyt",1,"9152",1,39,2,2,0,0,1558
"cbsnyt",1,"9152",1,44,4,3,1,0,299
"cbsnyt",1,"9152",1,11,3,1,1,0,808
"cbsnyt",1,"9152",0,33,4,3,1,0,701
"cbsnyt",1,"9152",0,22,3,1,1,0,1420
"cbsnyt",1,"9152",0,34,3,2,1,0,601
"cbsnyt",1,"9152",1,22,4,1,1,0,706
"cbsnyt",1,"9152",1,39,2,3,1,0,1323
"cbsnyt",1,"9152",1,34,2,4,0,0,1663
"cbsnyt",1,"9152",0,22,2,2,1,0,1052
"cbsnyt",1,"9152",1,31,2,1,0,0,1736
"cbsnyt",1,"9152",0,31,3,1,1,0,1893
"cbsnyt",1,"9152",0,50,2,3,1,0,498
"cbsnyt",1,"9152",0,31,4,2,1,0,205
"cbsnyt",1,"9152",1,28,1,1,0,0,1308
"cbsnyt",1,"9152",1,44,4,2,0,0,1166
"cbsnyt",1,"9152",0,22,2,1,1,0,1564
"cbsnyt",1,"9152",NA,47,2,4,1,0,749
"cbsnyt",1,"9152",0,23,1,3,0,0,554
"cbsnyt",1,"9152",0,33,4,2,0,0,455
"cbsnyt",1,"9152",1,18,1,4,1,0,1498
"cbsnyt",1,"9152",0,33,3,3,1,0,670
"cbsnyt",1,"9152",0,44,2,3,1,0,1130
"cbsnyt",1,"9152",0,22,3,2,0,0,781
"cbsnyt",1,"9152",1,44,4,2,1,0,700
"cbsnyt",1,"9152",0,39,2,3,0,0,1469
"cbsnyt",1,"9152",NA,44,1,3,1,1,1695
"cbsnyt",1,"9152",0,43,2,4,1,0,749
"cbsnyt",1,"9152",1,7,2,1,1,0,3909
"cbsnyt",1,"9152",0,10,4,2,1,0,700
"cbsnyt",1,"9152",0,22,4,2,1,0,820
"cbsnyt",1,"9152",1,44,1,4,1,1,1124
"cbsnyt",1,"9152",1,33,4,2,1,0,410
"cbsnyt",1,"9152",0,21,3,3,1,0,286
"cbsnyt",1,"9152",0,36,4,1,0,0,591
"cbsnyt",1,"9152",1,17,4,3,0,0,879
"cbsnyt",1,"9152",1,33,3,2,0,0,781
"cbsnyt",1,"9152",0,25,3,1,1,1,607
"cbsnyt",1,"9152",0,34,1,2,0,0,1665
"cbsnyt",1,"9152",0,22,1,2,0,0,1949
"cbsnyt",1,"9152",1,40,3,1,1,0,947
"cbsnyt",1,"9152",1,22,2,3,1,1,1985
"cbsnyt",1,"9152",1,43,3,2,1,0,601
"cbsnyt",1,"9152",0,34,2,3,0,0,627
"cbsnyt",1,"9152",1,33,3,2,1,0,352
"cbsnyt",1,"9152",0,33,1,3,1,0,1323
"cbsnyt",1,"9152",0,39,4,2,0,0,910
"cbsnyt",1,"9152",0,11,3,2,0,0,667
"cbsnyt",1,"9152",NA,22,4,1,1,0,1059
"cbsnyt",1,"9152",NA,39,3,1,1,0,473
"cbsnyt",1,"9152",1,49,3,1,1,0,1617
"cbsnyt",1,"9152",0,36,2,3,0,1,1900
"cbsnyt",1,"9152",NA,33,3,3,0,0,372
"cbsnyt",1,"9152",1,47,2,2,1,0,1198
"cbsnyt",1,"9152",1,10,2,3,1,0,1130
"cbsnyt",1,"9152",0,23,2,3,1,0,1994
"cbsnyt",1,"9152",0,33,2,2,1,0,1403
"cbsnyt",1,"9152",0,10,2,2,0,0,1330
"cbsnyt",1,"9152",1,34,2,1,1,0,1001
"cbsnyt",1,"9152",1,47,2,1,1,0,2003
"cbsnyt",1,"9152",0,39,4,3,0,0,389
"cbsnyt",1,"9152",0,43,3,4,1,0,2287
"cbsnyt",1,"9152",0,43,1,3,1,0,282
"cbsnyt",1,"9152",NA,36,3,4,1,0,673
"cbsnyt",1,"9152",0,39,2,3,1,0,1984
"cbsnyt",1,"9152",1,47,4,2,0,0,1166
"cbsnyt",1,"9152",1,14,2,3,1,0,498
"cbsnyt",1,"9152",1,33,2,2,1,0,1403
"cbsnyt",1,"9152",1,41,1,2,0,0,832
"cbsnyt",1,"9152",1,1,1,3,1,1,1695
"cbsnyt",1,"9152",1,33,4,3,0,0,389
"cbsnyt",1,"9152",0,33,4,2,1,0,820
"cbsnyt",1,"9152",1,41,3,2,0,0,1001
"cbsnyt",1,"9152",1,21,3,2,1,0,601
"cbsnyt",1,"9152",1,36,2,2,0,0,1174
"cbsnyt",1,"9152",0,39,4,2,1,0,820
"cbsnyt",1,"9152",0,25,2,3,1,1,3391
"cbsnyt",1,"9152",1,19,4,3,0,0,996
"cbsnyt",1,"9152",1,49,4,2,0,0,777
"cbsnyt",1,"9152",1,36,2,2,0,0,1174
"cbsnyt",1,"9152",NA,18,4,2,1,0,700
"cbsnyt",1,"9152",1,36,2,1,1,0,2356
"cbsnyt",1,"9152",1,22,2,4,0,0,2921
"cbsnyt",1,"9152",1,47,3,2,1,0,300
"cbsnyt",1,"9152",1,50,3,3,1,0,253
"cbsnyt",1,"9152",1,37,3,2,0,0,667
"cbsnyt",1,"9152",1,39,3,2,0,0,781
"cbsnyt",1,"9152",1,44,3,2,0,0,667
"cbsnyt",1,"9152",1,11,2,2,0,0,1330
"cbsnyt",1,"9152",1,35,2,1,1,1,1768
"cbsnyt",1,"9152",1,39,4,2,1,0,1230
"cbsnyt",1,"9152",0,14,2,3,0,0,554
"cbsnyt",1,"9152",0,31,2,1,0,0,3473
"cbsnyt",1,"9152",1,23,2,3,1,0,1495
"cbsnyt",1,"9152",1,43,4,2,0,0,777
"cbsnyt",1,"9152",0,43,4,2,0,0,777
"cbsnyt",1,"9152",1,43,2,4,1,0,2247
"cbsnyt",1,"9152",NA,23,3,3,0,0,561
"cbsnyt",1,"9152",NA,14,1,4,0,0,734
"cbsnyt",1,"9152",0,14,1,3,0,0,2214
"cbsnyt",1,"9152",1,50,4,3,0,0,586
"cbsnyt",1,"9152",1,43,3,2,1,0,601
"cbsnyt",1,"9152",0,33,3,1,0,1,1203
"cbsnyt",1,"9152",0,7,4,3,1,0,350
"cbsnyt",1,"9152",0,44,3,1,0,0,898
"cbsnyt",1,"9152",NA,36,3,2,1,0,530
"cbsnyt",1,"9152",NA,50,3,1,0,0,1584
"cbsnyt",1,"9152",1,21,2,3,1,0,1130
"cbsnyt",1,"9152",1,36,2,3,1,0,1495
"cbsnyt",1,"9152",1,21,4,2,1,0,700
"cbsnyt",1,"9152",1,44,3,3,0,0,636
"cbsnyt",1,"9152",1,23,2,1,0,0,654
"cbsnyt",1,"9152",0,23,2,2,1,1,793
"cbsnyt",1,"9152",1,21,2,2,0,0,665
"cbsnyt",1,"9152",1,41,1,4,1,1,2248
"cbsnyt",1,"9152",0,36,4,2,0,0,686
"cbsnyt",1,"9152",0,23,3,1,1,0,535
"cbsnyt",1,"9152",1,7,4,3,1,0,1051
"cbsnyt",1,"9152",0,50,2,3,1,0,1495
"cbsnyt",1,"9152",1,26,4,3,1,0,528
"cbsnyt",1,"9152",1,43,2,3,1,0,1130
"cbsnyt",1,"9152",1,11,2,3,0,0,1255
"cbsnyt",1,"9152",1,10,4,2,1,0,700
"cbsnyt",1,"9152",0,14,4,2,0,0,343
"cbsnyt",1,"9152",1,36,4,2,1,0,618
"cbsnyt",1,"9152",0,44,1,3,1,0,1130
"cbsnyt",1,"9152",0,11,2,2,1,0,1198
"cbsnyt",1,"9152",1,43,2,2,0,0,1995
"cbsnyt",1,"9152",0,10,2,4,0,0,1663
"cbsnyt",1,"9152",1,14,4,2,0,0,343
"cbsnyt",1,"9152",1,24,4,3,1,0,1056
"cbsnyt",1,"9152",1,18,1,3,0,0,1255
"cbsnyt",1,"9152",1,34,2,3,1,0,1695
"cbsnyt",1,"9152",1,41,2,2,0,0,665
"cbsnyt",1,"9152",1,26,2,1,0,0,1308
"cbsnyt",1,"9152",1,26,2,1,0,0,1963
"cbsnyt",1,"9152",NA,11,2,4,1,0,1498
"cbsnyt",1,"9152",NA,16,1,4,1,0,1982
"cbsnyt",1,"9152",0,23,1,4,0,0,734
"cbsnyt",1,"9152",1,36,3,3,1,0,758
"cbsnyt",1,"9152",0,23,2,3,1,1,748
"cbsnyt",1,"9152",0,16,3,2,0,0,589
"cbsnyt",1,"9152",0,39,1,3,1,0,1984
"cbsnyt",1,"9152",1,10,4,2,1,0,700
"cbsnyt",1,"9152",0,44,3,4,0,0,846
"cbsnyt",1,"9152",1,41,3,4,0,0,846
"cbsnyt",1,"9152",0,36,2,1,0,0,654
"cbsnyt",1,"9152",1,7,2,4,0,0,1948
"cbsnyt",1,"9152",1,50,4,1,0,0,886
"cbsnyt",1,"9152",0,26,3,2,1,0,530
"cbsnyt",1,"9152",0,33,3,2,1,1,528
"cbsnyt",1,"9152",0,11,1,3,0,0,1255
"cbsnyt",1,"9152",0,43,2,3,0,0,1255
"cbsnyt",1,"9152",0,44,3,3,1,0,572
"cbsnyt",1,"9152",1,1,4,3,1,0,897
"cbsnyt",1,"9152",1,10,4,4,1,0,932
"cbsnyt",1,"9152",0,41,4,2,0,0,389
"cbsnyt",1,"9152",0,15,1,1,0,0,1963
"cbsnyt",1,"9152",0,23,2,4,1,0,661
"cbsnyt",1,"9152",0,24,3,1,0,0,792
"cbsnyt",1,"9152",0,23,1,3,0,1,1267
"cbsnyt",1,"9152",1,14,3,2,1,0,530
"cbsnyt",1,"9152",1,26,2,2,1,0,1057
"cbsnyt",1,"9152",1,15,2,3,1,0,498
"cbsnyt",1,"9152",0,42,4,1,1,0,266
"cbsnyt",1,"9152",0,49,2,2,1,0,1198
"cbsnyt",1,"9152",0,43,4,4,1,0,1050
"cbsnyt",1,"9152",0,34,1,2,0,0,1665
"cbsnyt",1,"9152",0,42,2,3,1,0,997
"cbsnyt",1,"9152",0,8,2,2,1,0,1198
"cbsnyt",1,"9152",0,33,4,1,0,0,392
"cbsnyt",1,"9152",1,25,4,1,0,0,670
"cbsnyt",1,"9152",NA,14,4,3,0,0,879
"cbsnyt",1,"9152",1,1,2,3,1,0,565
"cbsnyt",1,"9152",1,36,3,1,1,0,1427
"cbsnyt",1,"9152",1,35,3,1,1,0,357
"cbsnyt",1,"9152",1,24,2,3,1,0,498
"cbsnyt",1,"9152",1,11,4,1,1,0,603
"cbsnyt",1,"9152",1,50,2,3,1,0,997
"cbsnyt",1,"9152",1,39,4,3,0,0,389
"cbsnyt",1,"9152",1,36,3,4,1,0,336
"cbsnyt",1,"9152",1,14,4,1,0,0,886
"cbsnyt",1,"9152",0,3,2,3,0,0,1140
"cbsnyt",1,"9152",1,49,3,1,1,0,808
"cbsnyt",1,"9152",0,44,4,2,0,0,1166
"cbsnyt",1,"9152",0,14,2,3,1,0,1994
"cbsnyt",1,"9152",0,31,3,2,0,0,1172
"cbsnyt",1,"9152",0,14,2,1,1,0,1178
"cbsnyt",1,"9152",NA,27,2,2,0,0,1209
"cbsnyt",1,"9152",0,23,4,2,1,0,309
"cbsnyt",1,"9152",0,5,4,1,0,0,304
"cbsnyt",1,"9152",NA,1,1,4,1,0,1498
"cbsnyt",1,"9152",1,21,1,4,0,0,1663
"cbsnyt",1,"9152",0,26,3,3,1,0,505
"cbsnyt",1,"9152",0,14,3,2,1,0,530
"cbsnyt",1,"9152",0,28,4,2,1,0,309
"cbsnyt",1,"9152",0,15,1,3,0,0,554
"cbsnyt",1,"9152",0,7,3,2,0,0,781
"cbsnyt",1,"9152",0,14,3,1,1,1,1071
"cbsnyt",1,"9152",0,47,3,2,0,1,2291
"cbsnyt",1,"9152",0,20,2,3,0,0,735
"cbsnyt",1,"9152",1,5,3,2,1,0,546
"cbsnyt",1,"9152",1,7,2,3,1,0,1323
"cbsnyt",1,"9152",1,34,1,2,0,1,7619
"cbsnyt",1,"9152",1,36,4,3,0,0,586
"cbsnyt",1,"9152",1,14,3,1,0,0,792
"cbsnyt",1,"9152",0,21,2,2,0,0,1330
"cbsnyt",1,"9152",0,16,2,3,1,0,997
"cbsnyt",1,"9152",1,14,2,2,1,0,528
"cbsnyt",1,"9152",1,33,3,1,0,0,1577
"cbsnyt",1,"9152",1,5,3,1,0,0,816
"cbsnyt",1,"9152",0,48,2,3,1,0,1027
"cbsnyt",1,"9152",0,39,1,4,1,0,1754
"cbsnyt",1,"9152",0,33,2,1,1,0,1564
"cbsnyt",1,"9152",1,36,2,3,1,0,997
"cbsnyt",1,"9152",0,26,2,3,0,0,1661
"cbsnyt",1,"9152",NA,25,2,3,1,0,1130
"cbsnyt",1,"9152",1,23,4,2,1,0,618
"cbsnyt",1,"9152",0,21,4,1,1,0,905
"cbsnyt",1,"9152",0,44,2,4,0,0,1663
"cbsnyt",1,"9152",NA,50,3,2,1,0,530
"cbsnyt",1,"9152",NA,31,3,2,1,0,704
"cbsnyt",1,"9152",0,42,3,3,1,0,253
"cbsnyt",1,"9152",0,1,2,2,1,0,3593
"cbsnyt",1,"9152",0,3,1,3,0,0,1710
"cbsnyt",1,"9152",0,10,2,4,0,0,832
"cbsnyt",1,"9152",0,5,1,2,0,0,1513
"cbsnyt",1,"9152",1,26,3,1,0,0,792
"cbsnyt",1,"9152",1,5,2,4,1,0,680
"cbsnyt",1,"9152",0,19,3,1,1,0,1213
"cbsnyt",1,"9152",NA,32,1,4,1,0,1361
"cbsnyt",1,"9152",NA,5,2,1,0,0,1347
"cbsnyt",1,"9152",1,14,2,3,0,0,554
"cbsnyt",1,"9152",1,3,3,2,0,0,303
"cbsnyt",1,"9152",1,48,4,2,0,0,1413
"cbsnyt",1,"9152",1,19,2,3,1,0,1130
"cbsnyt",1,"9152",NA,48,1,4,1,0,1361
"cbsnyt",1,"9152",NA,6,4,1,1,0,548
"cbsnyt",1,"9152",0,48,2,4,0,0,1511
"cbsnyt",1,"9152",1,15,3,2,0,0,589
"cbsnyt",1,"9152",1,5,4,2,0,0,706
"cbsnyt",1,"9152",1,45,3,1,0,0,816
"cbsnyt",1,"9152",1,36,2,2,1,0,528
"cbsnyt",1,"9152",0,5,2,3,1,1,770
"cbsnyt",1,"9152",0,23,2,3,0,1,1267
"cbsnyt",1,"9152",1,4,2,3,1,0,1130
"cbsnyt",1,"9152",1,51,4,2,0,0,706
"cbsnyt",1,"9152",0,5,3,3,0,0,867
"cbsnyt",1,"9152",1,44,3,3,1,0,572
"cbsnyt",1,"9152",1,45,4,4,0,0,941
"cbsnyt",1,"9152",1,3,2,1,1,0,1213
"cbsnyt",1,"9152",1,5,2,2,1,0,544
"cbsnyt",1,"9152",1,23,2,2,1,0,1057
"cbsnyt",1,"9152",1,5,1,1,0,0,1347
"cbsnyt",1,"9152",1,5,3,2,1,0,546
"cbsnyt",1,"9152",1,15,2,4,0,0,1468
"cbsnyt",1,"9152",1,45,2,2,1,0,1088
"cbsnyt",1,"9152",0,5,3,2,1,0,546
"cbsnyt",1,"9152",0,3,4,3,1,1,816
"cbsnyt",1,"9152",0,5,4,4,1,0,423
"cbsnyt",1,"9152",1,36,4,3,1,0,528
"cbsnyt",1,"9152",0,27,3,3,1,0,1561
"cbsnyt",1,"9152",0,5,4,2,1,0,318
"cbsnyt",1,"9152",0,48,2,3,0,0,1140
"cbsnyt",1,"9152",1,5,4,2,1,0,1590
"cbsnyt",1,"9152",1,24,2,1,1,0,2356
"cbsnyt",1,"9152",0,5,1,4,0,0,756
"cbsnyt",1,"9152",0,5,1,2,0,0,1513
"cbsnyt",1,"9152",1,38,1,4,1,0,680
"cbsnyt",1,"9152",1,33,4,2,1,0,1639
"cbsnyt",1,"9152",0,47,4,1,1,0,302
"cbsnyt",1,"9152",1,31,4,1,0,0,196
"cbsnyt",1,"9152",1,17,2,2,1,0,1057
"cbsnyt",1,"9152",0,39,2,1,0,0,2604
"cbsnyt",1,"9152",0,5,2,3,1,0,1540
"cbsnyt",1,"9152",1,32,1,1,1,0,1213
"cbsnyt",1,"9152",1,10,2,4,1,0,749
"cbsnyt",1,"9152",0,5,4,2,1,0,636
"cbsnyt",1,"9152",1,5,4,2,1,0,318
"cbsnyt",1,"9152",1,43,4,2,0,0,777
"cbsnyt",1,"9152",1,24,2,2,1,0,528
"cbsnyt",1,"9152",1,3,4,2,0,0,353
"cbsnyt",1,"9152",1,5,2,1,1,0,1213
"cbsnyt",1,"9152",NA,5,1,4,0,0,756
"cbsnyt",1,"9152",1,31,3,3,1,0,1006
"cbsnyt",1,"9152",1,11,3,2,1,0,901
"cbsnyt",1,"9152",1,33,2,1,1,0,1564
"cbsnyt",1,"9152",1,5,2,1,1,0,1213
"cbsnyt",1,"9152",1,39,4,3,1,0,1051
"cbsnyt",1,"9152",0,38,2,2,0,0,1209
"cbsnyt",1,"9152",0,44,2,1,0,0,2224
"cbsnyt",1,"9152",1,5,2,1,0,0,2021
"cbsnyt",1,"9152",1,48,1,4,1,1,1021
"cbsnyt",1,"9152",0,36,4,2,0,0,686
"cbsnyt",1,"9152",1,5,4,3,0,0,905
"cbsnyt",1,"9152",1,10,4,2,1,0,700
"cbsnyt",1,"9152",0,28,2,3,1,0,498
"cbsnyt",1,"9152",0,14,4,2,1,0,618
"cbsnyt",1,"9152",0,39,2,1,0,0,1736
"cbsnyt",1,"9152",NA,47,2,3,1,1,848
"cbsnyt",1,"9152",0,41,4,2,1,1,525
"cbsnyt",1,"9152",0,36,3,2,1,0,265
"cbsnyt",1,"9152",0,38,2,3,1,0,513
"cbsnyt",1,"9152",1,44,4,1,0,0,670
"cbsnyt",1,"9152",1,14,4,1,0,0,591
"cbsnyt",1,"9152",1,28,2,2,0,0,1174
"cbsnyt",1,"9152",1,47,2,2,1,0,1198
"cbsnyt",1,"9152",0,23,4,3,1,1,1188
"cbsnyt",1,"9152",1,24,3,2,0,0,294
"cbsnyt",1,"9152",1,44,3,1,0,0,898
"cbsnyt",1,"9152",1,23,3,1,0,0,792
"cbsnyt",1,"9152",1,44,4,3,0,0,1329
"cbsnyt",1,"9152",1,1,4,2,0,0,777
"cbsnyt",1,"9152",1,10,4,4,0,0,1035
"cbsnyt",1,"9152",1,48,4,3,1,0,544
"cbsnyt",1,"9152",0,26,2,2,0,0,1174
"cbsnyt",1,"9152",1,15,2,2,1,0,1057
"cbsnyt",1,"9152",0,24,2,3,1,0,997
"cbsnyt",1,"9152",1,4,2,3,1,0,1130
"cbsnyt",1,"9152",0,44,2,3,0,0,627
"cbsnyt",1,"9152",1,36,2,4,1,0,661
"cbsnyt",1,"9152",1,10,3,4,0,0,846
"cbsnyt",1,"9152",1,3,4,3,0,0,302
"cbsnyt",1,"9152",0,10,2,2,1,0,1198
"cbsnyt",1,"9152",1,14,2,3,1,0,1495
"cbsnyt",1,"9152",0,44,2,2,1,0,1198
"cbsnyt",1,"9152",1,44,4,3,1,0,299
"cbsnyt",1,"9152",1,26,2,4,1,0,661
"cbsnyt",1,"9152",1,25,1,1,1,1,6012
"cbsnyt",1,"9152",0,24,4,1,1,0,532
"cbsnyt",1,"9152",1,28,4,2,1,0,618
"cbsnyt",1,"9152",1,3,3,2,1,0,546
"cbsnyt",1,"9152",1,15,3,4,1,0,673
"cbsnyt",1,"9152",1,44,2,2,0,0,1330
"cbsnyt",1,"9152",1,14,4,1,1,0,798
"cbsnyt",1,"9152",1,19,2,4,1,0,1498
"cbsnyt",1,"9152",1,1,4,1,1,0,603
"cbsnyt",1,"9152",0,14,2,2,1,0,1585
"cbsnyt",1,"9152",NA,23,2,3,1,0,997
"cbsnyt",1,"9152",NA,5,2,1,0,0,1347
"cbsnyt",1,"9152",NA,29,4,2,1,0,318
"cbsnyt",1,"9152",0,5,3,3,1,0,520
"cbsnyt",1,"9152",0,48,3,4,1,0,346
"cbsnyt",1,"9152",0,32,1,2,1,0,1362
"cbsnyt",1,"9152",0,5,4,3,1,0,544
"cbsnyt",1,"9152",NA,5,4,2,1,0,318
"cbsnyt",1,"9152",NA,5,4,2,0,0,706
"cbsnyt",1,"9152",1,6,4,3,0,0,604
"cbsnyt",1,"9152",1,5,2,3,1,0,1540
"cbsnyt",1,"9152",1,5,2,4,1,0,1361
"cbsnyt",1,"9152",0,5,2,1,1,0,1213
"cbsnyt",1,"9152",0,5,4,2,0,0,706
"cbsnyt",1,"9152",1,5,3,2,1,0,273
"cbsnyt",1,"9152",1,5,3,2,0,0,606
"cbsnyt",1,"9152",0,5,2,2,0,0,604
"cbsnyt",1,"9152",1,6,1,4,1,0,680
"cbsnyt",1,"9152",1,38,3,2,1,0,546
"cbsnyt",1,"9152",0,5,3,1,1,0,367
"cbsnyt",1,"9152",1,5,2,3,0,0,1140
"cbsnyt",1,"9152",0,5,3,1,0,0,816
"cbsnyt",1,"9152",1,5,4,3,0,0,302
"cbsnyt",1,"9152",1,13,3,1,1,0,735
"cbsnyt",1,"9152",1,48,1,2,1,0,1362
"cbsnyt",1,"9152",1,5,2,1,1,0,1213
"cbsnyt",1,"9152",1,5,4,2,0,0,706
"cbsnyt",1,"9152",1,5,4,1,0,0,304
"cbsnyt",1,"9152",1,3,4,3,0,0,302
"cbsnyt",1,"9152",1,5,3,2,0,0,910
"cbsnyt",1,"9152",1,5,2,2,0,0,1209
"cbsnyt",1,"9152",1,5,3,1,1,0,735
"cbsnyt",1,"9152",1,5,4,3,0,0,604
"cbsnyt",1,"9152",1,5,2,4,0,0,1133
"cbsnyt",1,"9152",0,3,2,2,1,0,1088
"cbsnyt",1,"9152",0,5,1,1,1,0,1213
"cbsnyt",1,"9152",0,5,2,3,0,0,1140
"cbsnyt",1,"9152",0,5,3,2,0,0,606
"cbsnyt",1,"9152",0,48,4,4,0,0,941
"cbsnyt",1,"9152",1,5,2,2,1,0,1088
"cbsnyt",1,"9152",1,5,2,1,1,0,607
"cbsnyt",1,"9152",1,5,3,3,1,0,520
"cbsnyt",1,"9152",1,5,2,1,1,0,2427
"cbsnyt",1,"9152",1,48,2,2,0,0,907
"cbsnyt",1,"9152",1,5,3,1,1,0,735
"cbsnyt",1,"9152",1,5,2,1,0,0,1347
"cbsnyt",1,"9152",1,48,4,2,0,0,706
"cbsnyt",1,"9152",1,5,2,2,0,0,1209
"cbsnyt",1,"9152",1,5,3,1,0,0,408
"cbsnyt",1,"9152",1,5,2,1,1,0,607
"cbsnyt",1,"9152",1,48,3,2,1,0,546
"cbsnyt",1,"9152",0,48,3,2,0,0,606
"cbsnyt",1,"9152",1,5,3,2,1,0,273
"cbsnyt",1,"9152",0,5,4,2,1,0,318
"cbsnyt",1,"9152",1,27,2,2,1,0,1088
"cbsnyt",1,"9152",NA,5,4,4,1,0,423
"cbsnyt",1,"9152",1,5,2,1,0,0,1347
"cbsnyt",1,"9152",1,5,2,2,0,0,1209
"cbsnyt",1,"9152",1,5,4,3,0,0,604
"cbsnyt",1,"9152",1,5,3,1,0,0,816
"cbsnyt",1,"9152",1,5,2,2,1,0,1088
"cbsnyt",1,"9152",NA,48,3,4,1,0,693
"cbsnyt",1,"9152",0,25,1,3,1,1,848
"cbsnyt",1,"9152",0,5,2,1,1,1,2731
"cbsnyt",1,"9152",NA,18,2,3,0,1,2871
"cbsnyt",1,"9152",0,33,3,1,0,0,526
"cbsnyt",1,"9152",0,11,2,2,1,1,1798
"cbsnyt",1,"9152",1,14,4,3,0,0,147
"cbsnyt",1,"9152",0,10,3,2,1,1,225
"cbsnyt",1,"9152",0,31,2,2,0,0,2336
"cbsnyt",1,"9152",1,5,3,4,1,0,693
"cbsnyt",1,"9152",0,36,2,4,1,0,661
"cbsnyt",1,"9152",1,47,1,3,0,0,627
"cbsnyt",1,"9152",0,37,4,2,0,0,777
"cbsnyt",1,"9152",0,25,1,3,0,0,1255
"cbsnyt",1,"9152",1,25,2,3,1,0,1130
"cbsnyt",1,"9152",1,8,4,3,1,0,598
"cbsnyt",1,"9152",0,24,3,3,1,0,758
"cbsnyt",1,"9152",NA,31,2,2,0,0,779
"cbsnyt",1,"9152",0,31,3,3,0,0,744
"cbsnyt",1,"9152",0,44,2,1,1,1,2004
"cbsnyt",1,"9152",0,43,2,1,1,0,1335
"cbsnyt",1,"9152",0,36,2,1,0,0,1308
"cbsnyt",1,"9152",0,38,1,3,1,0,1027
"cbsnyt",1,"9152",0,44,2,2,0,0,1330
"cbsnyt",1,"9152",0,34,3,2,0,0,1001
"cbsnyt",1,"9152",0,5,1,3,0,0,1710
"cbsnyt",1,"9152",0,31,1,4,1,0,877
"cbsnyt",1,"9152",0,41,2,4,1,0,1498
"cbsnyt",1,"9152",0,10,1,3,1,0,1130
"cbsnyt",1,"9152",0,39,4,1,0,0,392
"cbsnyt",1,"9152",0,1,2,3,1,0,1130
"cbsnyt",1,"9152",0,21,3,4,1,0,601
"cbsnyt",1,"9152",0,36,4,1,0,0,591
"cbsnyt",1,"9152",0,48,1,1,1,0,1213
"cbsnyt",1,"9152",0,23,1,3,1,0,498
"cbsnyt",1,"9152",0,5,1,4,1,0,1361
"cbsnyt",1,"9152",0,5,1,2,1,0,1362
"cbsnyt",1,"9152",0,34,2,1,0,0,2224
"cbsnyt",1,"9152",0,5,2,2,0,0,1209
"cbsnyt",1,"9152",0,33,1,2,1,0,1755
"cbsnyt",1,"9152",0,11,1,1,1,1,1002
"cbsnyt",1,"9152",0,33,4,2,0,0,455
"cbsnyt",1,"9152",0,10,4,1,0,0,670
"cbsnyt",1,"9152",0,48,1,4,1,0,680
"cbsnyt",1,"9152",0,33,4,1,0,0,784
"cbsnyt",1,"9152",0,44,3,2,1,0,601
"cbsnyt",1,"9152",0,5,4,2,1,0,636
"cbsnyt",1,"9152",0,32,3,3,1,0,780
"cbsnyt",1,"9152",0,16,3,3,0,0,561
"cbsnyt",1,"9152",1,24,3,3,0,0,280
"cbsnyt",1,"9152",1,39,2,4,1,0,877
"cbsnyt",1,"9152",NA,44,2,2,1,0,1198
"cbsnyt",1,"9152",0,20,4,2,0,0,910
"cbsnyt",1,"9152",NA,23,2,4,1,0,997
"cbsnyt",1,"9152",0,21,4,1,0,0,335
"cbsnyt",1,"9152",0,26,4,1,0,0,295
"cbsnyt",1,"9152",1,22,4,4,0,0,606
"cbsnyt",1,"9152",1,44,4,2,0,0,777
"cbsnyt",1,"9152",NA,44,1,1,1,1,1002
"cbsnyt",1,"9152",0,6,3,1,0,0,816
"cbsnyt",1,"9152",NA,26,2,3,1,0,997
"cbsnyt",1,"9152",1,22,2,3,0,0,735
"cbsnyt",1,"9152",1,3,2,4,0,0,2267
"cbsnyt",1,"9152",0,11,4,4,0,0,1035
"cbsnyt",1,"9152",NA,21,3,4,1,0,762
"cbsnyt",1,"9152",0,5,4,2,0,0,706
